timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1598276899400,369,SSD/workload.php-82,200,OK,SSD Selector Tool 1-6,text,true,,11546,415,19,19,https://ssdhpestage.azurewebsites.net/workload.php,367,0,0
1598276899405,412,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-3,text,true,,3067,328,19,19,https://ssdhpestage.azurewebsites.net/js/workload.js,412,0,0
1598276899449,442,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-10,text,true,,44600,431,19,19,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,417,0,0
1598276898156,1738,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-14,bin,true,,981,373,19,19,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1738,0,1298
1598276899463,454,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-1,text,true,,41428,406,19,19,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,439,0,0
1598276899471,455,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-2,text,true,,41428,406,19,19,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,446,0,0
1598276899472,457,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-5,text,true,,3067,328,19,19,https://ssdhpestage.azurewebsites.net/js/workload.js,457,0,0
1598276899518,501,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-4,text,true,,34247,395,20,20,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,484,0,0
1598276899143,878,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-8,bin,true,,117676,361,20,20,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,360,0,0
1598276899684,458,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-11,text,true,,44600,431,20,20,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,425,0,0
1598276899770,372,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-6,text,true,,3067,328,20,20,https://ssdhpestage.azurewebsites.net/js/workload.js,372,0,0
1598276899768,379,SSD/workload.php-82,200,OK,SSD Selector Tool 1-7,text,true,,11546,415,20,20,https://ssdhpestage.azurewebsites.net/workload.php,376,0,0
1598276899818,421,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-3,text,true,,34247,395,20,20,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,394,0,0
1598276899406,861,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-12,text,true,,46444,434,21,21,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,439,0,0
1598276899454,906,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-13,text,true,,46444,434,21,21,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,468,0,0
1598276898458,1911,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-15,bin,true,,981,373,21,21,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1911,0,1471
1598276899930,459,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-5,text,true,,34247,395,21,21,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,439,0,0
1598276900020,428,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-4,text,true,,41428,406,21,21,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,396,0,0
1598276899927,522,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-2,text,true,,1036,499,21,21,https://ssdhpestage.azurewebsites.net/api/workload_api.php,522,0,0
1598276899668,821,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-9,bin,true,,117676,361,21,21,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,387,0,0
1598276900022,504,SSD/workload.php-82,200,OK,SSD Selector Tool 1-8,text,true,,11546,415,21,21,https://ssdhpestage.azurewebsites.net/workload.php,470,0,0
1598276898760,1793,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-16,bin,true,,981,373,21,21,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1792,0,1349
1598276899918,765,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-1,text,true,,1036,499,22,22,https://ssdhpestage.azurewebsites.net/api/workload_api.php,765,0,0
1598276900148,537,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-7,text,true,,3067,328,22,22,https://ssdhpestage.azurewebsites.net/js/workload.js,536,0,0
1598276900143,557,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-6,text,true,,34247,395,22,22,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,545,0,0
1598276900268,503,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-12,text,true,,44600,431,22,22,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,445,0,0
1598276899056,1757,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-17,bin,true,,981,373,22,22,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1757,0,1254
1598276899892,929,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-10,bin,true,,117676,361,22,22,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,416,0,0
1598276899895,976,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-14,text,true,,46444,434,23,23,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,439,0,0
1598276900361,559,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-13,text,true,,44600,431,23,23,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,511,0,0
1598276900389,569,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-5,text,true,,41428,406,23,23,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,534,0,0
1598276900527,434,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-8,text,true,,3067,328,23,23,https://ssdhpestage.azurewebsites.net/js/workload.js,434,0,0
1598276900490,478,SSD/workload.php-82,200,OK,SSD Selector Tool 1-9,text,true,,11546,415,23,23,https://ssdhpestage.azurewebsites.net/workload.php,470,0,0
1598276900450,522,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-2,text,true,,12401,427,23,23,https://ssdhpestage.azurewebsites.net/ssd-type.php,519,0,0
1598276900449,531,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-4,text,true,,1036,499,23,23,https://ssdhpestage.azurewebsites.net/api/workload_api.php,531,0,0
1598276900142,920,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-11,bin,true,,117676,361,23,23,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,434,0,0
1598276900701,420,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-6,text,true,,41428,406,23,23,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,411,0,0
1598276900686,468,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-7,text,true,,34247,395,23,23,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,432,0,0
1598276900239,917,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-3,text,true,,41428,406,23,23,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,458,0,0
1598276899355,1803,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-18,bin,true,,981,373,23,23,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1802,0,1329
1598276900684,478,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-1,text,true,,12401,427,24,24,https://ssdhpestage.azurewebsites.net/ssd-type.php,474,0,0
1598276900822,438,SSD/workload.php-82,200,OK,SSD Selector Tool 1-10,text,true,,11546,415,24,24,https://ssdhpestage.azurewebsites.net/workload.php,435,0,0
1598276900872,405,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-14,text,true,,44600,431,24,24,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,396,0,0
1598276900554,951,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-16,text,true,,46444,434,25,25,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,417,0,0
1598276900369,1162,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-15,text,true,,46444,434,25,25,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,588,0,0
1598276900962,578,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-8,text,true,,34247,395,25,25,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,566,0,0
1598276901063,482,SSD/workload.php-82,200,OK,SSD Selector Tool 1-11,text,true,,11546,415,25,25,https://ssdhpestage.azurewebsites.net/workload.php,479,0,0
1598276899655,1903,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-19,bin,true,,981,373,25,25,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1903,0,1304
1598276900969,590,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-9,text,true,,3067,328,25,25,https://ssdhpestage.azurewebsites.net/js/workload.js,590,0,0
1598276900972,589,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-2,text,true,,1945,328,25,25,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,589,0,0
1598276901164,399,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-1,text,true,,1618,328,25,25,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,399,0,0
1598276900980,584,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-4,text,true,,12401,427,25,25,https://ssdhpestage.azurewebsites.net/ssd-type.php,581,0,0
1598276901155,409,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-7,text,true,,41428,406,25,25,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,387,0,0
1598276901122,460,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-6,text,true,,1036,499,25,25,https://ssdhpestage.azurewebsites.net/api/workload_api.php,460,0,0
1598276900958,628,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-5,text,true,,1036,499,25,25,https://ssdhpestage.azurewebsites.net/api/workload_api.php,628,0,0
1598276901156,430,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-3,text,true,,1036,499,25,25,https://ssdhpestage.azurewebsites.net/api/workload_api.php,430,0,0
1598276900814,796,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-17,text,true,,46444,434,25,25,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,435,0,0
1598276901264,359,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-10,text,true,,3067,328,25,25,https://ssdhpestage.azurewebsites.net/js/workload.js,359,0,0
1598276900772,922,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-12,bin,true,,117676,361,25,25,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,504,0,0
1598276900921,1041,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-13,bin,true,,117676,361,26,26,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,584,0,0
1598276901506,478,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-16,text,true,,44600,431,26,26,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,456,0,0
1598276899954,2035,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-20,bin,true,,981,373,26,26,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,2035,0,1569
1598276901540,451,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-8,text,true,,41428,406,26,26,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,424,0,0
1598276901545,454,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-11,text,true,,3067,328,26,26,https://ssdhpestage.azurewebsites.net/js/workload.js,454,0,0
1598276901531,486,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-15,text,true,,44600,431,26,26,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,468,0,0
1598276901564,500,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-4,text,true,,1618,328,27,27,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,500,0,0
1598276900258,1809,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-21,bin,true,,981,373,27,27,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1809,0,1304
1598276901159,915,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-18,text,true,,46444,434,27,27,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,404,0,0
1598276901559,518,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-9,text,true,,34247,395,27,27,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,496,0,0
1598276901583,502,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-6,text,true,,12401,427,27,27,https://ssdhpestage.azurewebsites.net/ssd-type.php,500,0,0
1598276901563,529,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-1,text,true,,17164,410,27,27,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,523,0,0
1598276901561,534,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-2,text,true,,17164,410,27,27,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,530,0,0
1598276901586,516,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-5,text,true,,12401,427,27,27,https://ssdhpestage.azurewebsites.net/ssd-type.php,508,0,0
1598276901623,486,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-10,text,true,,34247,395,27,27,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,476,0,0
1598276901610,513,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-17,text,true,,44600,431,27,27,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,500,0,0
1598276901565,558,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-7,text,true,,1036,499,27,27,https://ssdhpestage.azurewebsites.net/api/workload_api.php,558,0,0
1598276901586,538,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-3,text,true,,12401,427,27,27,https://ssdhpestage.azurewebsites.net/ssd-type.php,533,0,0
1598276901277,910,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-14,bin,true,,117676,361,27,27,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,392,0,0
1598276901694,507,SSD/workload.php-82,200,OK,SSD Selector Tool 1-12,text,true,,11546,415,27,27,https://ssdhpestage.azurewebsites.net/workload.php,499,0,0
1598276901963,462,SSD/workload.php-82,200,OK,SSD Selector Tool 1-13,text,true,,11546,415,28,28,https://ssdhpestage.azurewebsites.net/workload.php,461,0,0
1598276901999,483,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-11,text,true,,34247,395,28,28,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,475,0,0
1598276900555,1951,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-22,bin,true,,981,373,28,28,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1951,0,1461
1598276901991,557,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-8,text,true,,1036,499,28,28,https://ssdhpestage.azurewebsites.net/api/workload_api.php,557,0,0
1598276901559,1007,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-19,text,true,,46444,434,28,28,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,495,0,0
1598276902065,537,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-4,text,true,,17164,410,28,28,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,523,0,0
1598276902076,557,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-18,text,true,,44600,431,28,28,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,546,0,0
1598276902086,559,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-6,text,true,,1618,328,28,28,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,558,0,0
1598276902078,568,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-9,text,true,,41428,406,28,28,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,552,0,0
1598276902092,557,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-1,text,true,,12295,430,28,28,https://ssdhpestage.azurewebsites.net/server-type.php,553,0,0
1598276902095,566,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-2,text,true,,12295,430,29,29,https://ssdhpestage.azurewebsites.net/server-type.php,561,0,0
1598276902102,564,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-5,text,true,,1618,328,29,29,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,564,0,0
1598276902201,550,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-12,text,true,,3067,328,29,29,https://ssdhpestage.azurewebsites.net/js/workload.js,550,0,0
1598276902426,476,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-13,text,true,,3067,328,29,29,https://ssdhpestage.azurewebsites.net/js/workload.js,476,0,0
1598276901989,966,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-20,text,true,,46444,434,30,30,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,457,0,0
1598276901984,971,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-16,bin,true,,117676,361,30,30,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,467,0,0
1598276902482,490,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-11,text,true,,41428,406,30,30,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,471,0,0
1598276902018,977,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-15,bin,true,,117676,361,30,30,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,500,0,0
1598276902550,452,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-8,text,true,,12401,427,30,30,https://ssdhpestage.azurewebsites.net/ssd-type.php,441,0,0
1598276902567,484,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-19,text,true,,44600,431,30,30,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,465,0,0
1598276902603,508,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-4,text,true,,12295,430,30,30,https://ssdhpestage.azurewebsites.net/server-type.php,506,0,0
1598276902068,1045,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-21,text,true,,46444,434,30,30,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,533,0,0
1598276901167,1990,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-24,bin,true,,981,373,30,30,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1990,0,1480
1598276902662,515,SSD/js/server-type.js-91,200,OK,SSD Selector Tool 1-2,text,true,,2956,334,30,30,https://ssdhpestage.azurewebsites.net/js/server-type.js,515,0,0
1598276902645,533,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-6,text,true,,17164,410,30,30,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,516,0,0
1598276902649,531,SSD/js/server-type.js-91,200,OK,SSD Selector Tool 1-1,text,true,,3728,334,30,30,https://ssdhpestage.azurewebsites.net/js/server-type.js,531,0,0
1598276902666,533,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-5,text,true,,17164,410,30,30,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,522,0,0
1598276902125,1089,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-3,text,true,,1618,328,30,30,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,1089,0,0
1598276902647,593,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-9,text,true,,1036,499,30,30,https://ssdhpestage.azurewebsites.net/api/workload_api.php,593,0,0
1598276901457,1783,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-25,bin,true,,981,373,30,30,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1783,0,1324
1598276902753,552,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-12,text,true,,34247,395,31,31,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,487,0,0
1598276902902,667,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-13,text,true,,34247,395,32,32,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,405,0,0
1598276900855,2715,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-23,bin,true,,981,373,32,32,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,2714,0,1334
1598276902506,1099,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-22,text,true,,46444,434,32,32,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,466,0,0
1598276902955,672,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-20,text,true,,44600,431,32,32,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,651,0,0
1598276903002,630,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-8,text,true,,1618,328,32,32,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,630,0,0
1598276902955,678,SSD/workload.php-82,200,OK,SSD Selector Tool 1-16,text,true,,11546,415,32,32,https://ssdhpestage.azurewebsites.net/workload.php,653,0,0
1598276902973,674,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-11,text,true,,1036,499,32,32,https://ssdhpestage.azurewebsites.net/api/workload_api.php,674,0,0
1598276902995,654,SSD/workload.php-82,200,OK,SSD Selector Tool 1-15,text,true,,11546,415,32,32,https://ssdhpestage.azurewebsites.net/workload.php,652,0,0
1598276903112,567,SSD/js/server-type.js-91,200,OK,SSD Selector Tool 1-4,text,true,,2956,334,32,32,https://ssdhpestage.azurewebsites.net/js/server-type.js,566,0,0
1598276903114,594,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-21,text,true,,44600,431,32,32,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,578,0,0
1598276903179,547,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-6,text,true,,12295,430,32,32,https://ssdhpestage.azurewebsites.net/server-type.php,540,0,0
